datetimeUtc,humidity_pct,pm03_count,pm25,temperature_c,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_lag_48h,pm25_rolling_mean_6h,pm25_rolling_mean_12h,pm25_rolling_mean_24h,pm25_rolling_mean_48h,hour,day_of_week,month,target_pm25_next24h_avg
2025-12-27 11:00:00+00:00,47.770833015441895,2180.2916666666665,64.85833374659221,9.483333349227903,59.15833298365275,45.45416673024496,35.86666615804037,14.65833330154419,55.15416638056437,62.370833237965904,44.382638692855835,37.064814726511635,49.34755882500398,73.90177828775913,11,5,12,82.22210583229257
2025-12-27 12:00:00+00:00,48.054166634877525,2430.333333333333,73.49583307902019,9.462499856948853,64.85833374659221,51.662500063578285,35.21666638056437,28.758333285649616,59.32916657129923,58.94166612625122,49.214583290947814,41.248148096932304,49.75189913192181,73.95360121502218,12,5,12,84.03252255723935
2025-12-27 13:00:00+00:00,48.183332761128746,2829.833333333333,86.46666685740153,9.304166634877523,73.49583307902019,59.15833298365275,38.93749984105428,33.87083355585734,70.125,82.22500006357829,55.59444440735711,44.97627307971319,50.34217690307685,74.25681302653821,13,5,12,85.76863365510498
2025-12-27 14:00:00+00:00,48.666666984558105,2380.5,72.8416674931844,8.949999888737997,86.46666685740153,64.85833374659221,45.45416673024496,35.34027783075968,68.52916542689006,131.90833473205566,63.515972243414986,49.3592591881752,51.023079688801914,74.34518108474285,14,5,12,87.66429336673082
2025-12-27 15:00:00+00:00,48.683333237965904,2495.333333333333,77.12916628519694,9.054166595141092,72.8416674931844,73.49583307902019,51.662500063578285,32.22083322207133,67.21363605152477,103.97083377838136,68.08055570390489,52.484374993377266,51.202767274897504,73.11462551726636,15,5,12,88.64398089851996
2025-12-27 16:00:00+00:00,48.800000031789146,2462.0416666666665,77.78333346048991,8.945833206176758,77.12916628519694,86.46666685740153,59.15833298365275,33.633333365122475,85.19583352406819,156.49583435058594,72.32500007417467,56.22673608197106,51.61591436796718,72.55542411115836,16,5,12,90.03755728211065
2025-12-27 17:00:00+00:00,48.76249980926514,3000.1666666666665,94.75833384195964,8.904166460037231,77.78333346048991,72.8416674931844,64.85833374659221,35.86666615804037,88.69166723887126,168.9375025431315,75.4291668203142,59.905902756585014,51.30706019865142,70.91558034261469,17,5,12,90.11863367894682
2025-12-27 18:00:00+00:00,49.45454545454545,3338.7272727272725,104.93636495416814,8.540909160267223,94.75833384195964,77.12916628519694,73.49583307902019,35.21666638056437,77.17083358764648,171.15000025431314,80.4125001695421,64.81354173024495,51.5598379737801,69.37018099467362,18,5,12,90.30409763124254
2025-12-27 19:00:00+00:00,48.929166634877525,2659.25,83.48333390553792,8.670833388964335,104.93636495416814,77.78333346048991,86.46666685740153,38.93749984105428,72.25416660308838,184.2791652679444,85.65258881540011,70.6235166113786,52.716735114051836,67.99073025925392,19,5,12,90.33986151748233
2025-12-27 20:00:00+00:00,48.983333110809326,2502.833333333333,78.39583365122478,8.691666801770529,83.48333390553792,94.75833384195964,72.8416674931844,45.45416673024496,44.84166669845581,224.9708334604899,85.15536665675616,74.33566945008558,53.18461708498723,65.89081710587045,20,5,12,90.83567908364114
2025-12-27 21:00:00+00:00,49.43333339691162,2553.0,81.06250095367432,8.316666642824808,78.39583365122478,104.93636495416814,77.12916628519694,51.662500063578285,35.949999849001564,175.37916819254556,86.08106101642956,77.08080836016723,54.582707374685945,62.83717127651076,21,5,12,91.44244986399256
2025-12-27 22:00:00+00:00,49.52916685740153,2529.4166666666665,81.01249917348225,8.262499928474426,81.06250095367432,83.48333390553792,77.78333346048991,59.15833298365275,15.108333150545755,134.12916660308838,86.73661679450912,79.53080843434189,56.46239492071398,60.87224070903428,22,5,12,92.4861999514127
2025-12-27 23:00:00+00:00,49.02916701634725,2338.0,74.66249942779541,8.287499944368998,81.01249917348225,78.39583365122478,94.75833384195964,64.85833374659221,14.65833330154419,127.1666669845581,87.27481108000784,81.35198895016102,59.20840183833633,59.76564347091749,23,5,12,94.21467221072226
2025-12-28 00:00:00+00:00,50.19166612625122,2136.083333333333,70.49583371480306,7.820833345254262,74.66249942779541,81.06250095367432,104.93636495416814,73.49583307902019,28.758333285649616,73.70416673024495,83.9255053443138,82.16900275692795,61.70857542693013,58.67180664681826,0,6,12,96.3231791479419
2025-12-28 01:00:00+00:00,50.19166707992554,2205.6666666666665,73.17500082651775,7.941666801770528,70.49583371480306,81.01249917348225,83.48333390553792,86.46666685740153,33.87083355585734,48.20000007417466,78.18541680441963,81.91900280990986,63.447637944811525,58.604966375663224,1,6,12,99.20963747862614
2025-12-28 02:00:00+00:00,50.72499942779541,2076.9166666666665,69.69166660308838,7.679166515668233,73.17500082651775,74.66249942779541,78.39583365122478,72.8416674931844,35.34027783075968,20.11818155375394,76.46736129124959,80.81136397400287,65.08531158108904,59.12527889133704,2,6,12,102.25946387546232
